Part,Machine,Temperature,Pressure,Speed,Measurement
P200,M2,193.6161190637222,50.76326051226836,78.71458044707089,20.605710455272767
P200,M2,161.88540775290173,51.935901327307164,94.96839658526189,19.38711373475947
P200,M2,192.95924525385038,50.67221020231857,104.85920789530955,20.41348035847842
P200,M2,182.43388205925336,43.785655895423936,96.83175104510019,19.810012024311977
P200,M2,183.6745010550014,48.38204209807186,103.71793902287199,20.017765866149006
P200,M2,185.59283847894204,46.78468614267841,98.99430652155678,20.236180410932672
P200,M2,174.76832059235375,49.90543352609849,116.10570690271096,19.463822273545446
P200,M2,177.2268319079021,47.646271095021056,111.13522971147817,19.76221197386946
P200,M2,184.14684836033388,50.73211185263756,105.91919427165672,20.053507674291637
P200,M2,170.16469815647596,50.66777690415464,108.43787650865843,19.557561208864332
P200,M2,171.23919052106314,49.702469456850764,96.29765401960307,19.83899898962933
P200,M2,178.66367653181734,54.47692343716533,88.93653558047765,20.141650138438344
P200,M2,182.4966325823687,58.33461998454554,102.83592866916484,20.208143560394234
P200,M2,185.2686544951186,49.156632599971374,89.43130161380445,20.171985568220517
P200,M2,185.81941089426292,45.83984593746269,89.74679036518934,20.16429256952185
P200,M2,184.23346571310256,49.510645825749236,114.3167805370366,20.13750887536316
P200,M2,164.87489632273463,54.885833565912385,103.26049824976575,19.689199586819743
P200,M2,183.14969814738657,49.099494770206796,88.68587443673381,20.183316400299294
P200,M2,185.3933869866428,47.97286474817182,114.08774410251497,19.943709552118108
P200,M2,170.29181323377168,46.669760478821594,103.29066003802396,19.531267992964047
P200,M2,176.09107569029246,49.91628761582966,103.5983387620764,19.752943182513754
P200,M2,180.13432490878856,49.17993041645188,102.36054092300243,19.937442415375223
P200,M2,169.07054467411209,37.68555692108516,97.70628288908837,19.41675397130251
P200,M2,168.71615714276743,49.466466744470814,105.39420622688766,19.54429389353455
P200,M2,184.94427314857847,49.587543118393135,107.94014575243467,20.003301807000945
P200,M2,174.8834586329072,55.90377605376477,99.0188447721257,19.91842362437103
P200,M2,165.66585924742492,44.806200332888515,88.96521771164612,19.588676162959015
P200,M2,160.00660116773219,54.385805628638636,81.8410222941398,19.72736532954693
P200,M2,172.70618154191243,47.20036705714861,100.70910301916446,19.782092540379104
P200,M2,176.15914449526485,55.40250217343903,101.65261425824887,19.97427121350669
P200,M2,164.36051153787656,45.78265229160733,91.84773178949077,19.453222311393585
P200,M2,169.30257144405226,49.14201849588822,82.26646794267616,19.77281503124653
P200,M2,177.07730946362435,51.22429643218089,83.90706616498571,20.015156841479296
